-3.240000000000000213e+00,2.899999999999999800e-01,-8.410000000000000142e+00
-3.180000000000000160e+00,2.300000000000000100e-01,-8.369999999999999218e+00
-3.259999999999999787e+00,1.499999999999999944e-01,-8.599999999999999645e+00
-3.240000000000000213e+00,1.700000000000000122e-01,-8.789999999999999147e+00
-3.140000000000000124e+00,2.000000000000000042e-02,-8.529999999999999361e+00
-3.080000000000000071e+00,1.000000000000000056e-01,-8.720000000000000639e+00
-3.200000000000000178e+00,1.499999999999999944e-01,-8.740000000000000213e+00
-3.279999999999999805e+00,1.300000000000000044e-01,-8.560000000000000497e+00
-3.160000000000000142e+00,5.999999999999999778e-02,-8.369999999999999218e+00
-3.259999999999999787e+00,2.700000000000000178e-01,-8.259999999999999787e+00
-3.160000000000000142e+00,-8.000000000000000167e-02,-8.490000000000000213e+00
-3.310000000000000053e+00,4.000000000000000083e-02,-8.910000000000000142e+00
-3.410000000000000142e+00,-1.900000000000000022e-01,-8.769999999999999574e+00
-3.200000000000000178e+00,1.000000000000000056e-01,-8.619999999999999218e+00
-3.009999999999999787e+00,-5.999999999999999778e-02,-8.119999999999999218e+00
-3.390000000000000124e+00,-5.999999999999999778e-02,-7.969999999999999751e+00
-3.220000000000000195e+00,2.000000000000000042e-02,-8.789999999999999147e+00
-3.180000000000000160e+00,-4.000000000000000083e-02,-8.580000000000000071e+00
-2.970000000000000195e+00,1.700000000000000122e-01,-8.759999999999999787e+00
-3.140000000000000124e+00,-8.000000000000000167e-02,-8.259999999999999787e+00
-3.200000000000000178e+00,2.099999999999999922e-01,-8.869999999999999218e+00
-3.259999999999999787e+00,-3.800000000000000044e-01,-8.070000000000000284e+00
-3.029999999999999805e+00,8.000000000000000167e-02,-8.740000000000000213e+00
-3.180000000000000160e+00,5.999999999999999778e-02,-8.580000000000000071e+00
-2.990000000000000213e+00,1.000000000000000056e-01,-8.509999999999999787e+00
-2.970000000000000195e+00,0.000000000000000000e+00,-8.119999999999999218e+00
-3.220000000000000195e+00,-5.999999999999999778e-02,-8.830000000000000071e+00
-3.240000000000000213e+00,2.000000000000000042e-02,-8.679999999999999716e+00
-3.140000000000000124e+00,1.100000000000000006e-01,-8.640000000000000568e+00
-3.180000000000000160e+00,0.000000000000000000e+00,-8.509999999999999787e+00
-3.120000000000000107e+00,-8.000000000000000167e-02,-8.369999999999999218e+00
-3.220000000000000195e+00,-4.000000000000000083e-02,-8.580000000000000071e+00
-3.100000000000000089e+00,-2.000000000000000042e-02,-8.599999999999999645e+00
-3.140000000000000124e+00,4.000000000000000083e-02,-8.789999999999999147e+00
-3.120000000000000107e+00,-2.000000000000000042e-02,-8.560000000000000497e+00
-3.160000000000000142e+00,-5.999999999999999778e-02,-8.490000000000000213e+00
-3.080000000000000071e+00,-1.700000000000000122e-01,-8.259999999999999787e+00
-3.180000000000000160e+00,0.000000000000000000e+00,-8.890000000000000568e+00
-3.279999999999999805e+00,0.000000000000000000e+00,-8.560000000000000497e+00
-3.160000000000000142e+00,1.000000000000000056e-01,-8.529999999999999361e+00
-3.200000000000000178e+00,2.000000000000000042e-02,-8.679999999999999716e+00
-3.279999999999999805e+00,-1.900000000000000022e-01,-8.390000000000000568e+00
-3.220000000000000195e+00,-1.300000000000000044e-01,-8.640000000000000568e+00
-3.279999999999999805e+00,-2.000000000000000042e-02,-8.560000000000000497e+00
-3.200000000000000178e+00,0.000000000000000000e+00,-8.619999999999999218e+00
-3.180000000000000160e+00,4.000000000000000083e-02,-8.720000000000000639e+00
-3.140000000000000124e+00,2.000000000000000042e-02,-8.449999999999999289e+00
-3.259999999999999787e+00,0.000000000000000000e+00,-8.580000000000000071e+00
-3.240000000000000213e+00,-2.000000000000000042e-02,-8.640000000000000568e+00
-3.160000000000000142e+00,-5.999999999999999778e-02,-8.509999999999999787e+00
-3.140000000000000124e+00,-5.999999999999999778e-02,-8.490000000000000213e+00
-3.200000000000000178e+00,8.000000000000000167e-02,-8.910000000000000142e+00
-3.100000000000000089e+00,5.999999999999999778e-02,-8.580000000000000071e+00
-3.140000000000000124e+00,1.000000000000000056e-01,-8.470000000000000639e+00
-3.259999999999999787e+00,-2.000000000000000042e-02,-8.660000000000000142e+00
-3.220000000000000195e+00,8.000000000000000167e-02,-8.490000000000000213e+00
-3.390000000000000124e+00,8.000000000000000167e-02,-8.410000000000000142e+00
-2.910000000000000142e+00,1.700000000000000122e-01,-8.369999999999999218e+00
-3.049999999999999822e+00,-1.100000000000000006e-01,-8.539999999999999147e+00
-3.370000000000000107e+00,-6.500000000000000222e-01,-8.470000000000000639e+00
-3.299999999999999822e+00,3.259999999999999787e+00,-9.039999999999999147e+00
-3.700000000000000178e+00,2.300000000000000100e-01,-4.120000000000000107e+00
-3.370000000000000107e+00,-5.540000000000000036e+00,-7.549999999999999822e+00
-1.250000000000000000e+00,3.140000000000000124e+00,-9.349999999999999645e+00
-3.680000000000000160e+00,2.470000000000000195e+00,-1.085999999999999943e+01
-2.990000000000000213e+00,2.319999999999999840e+00,-5.919999999999999929e+00
-1.919999999999999929e+00,2.430000000000000160e+00,-8.599999999999999645e+00
-1.169999999999999929e+00,5.440000000000000391e+00,-1.105000000000000071e+01
-6.669999999999999929e+00,1.320000000000000062e+00,-1.070000000000000062e+00
